,_id,l_ID,r_ID,l_name,l_city,l_zipcode,l_review_count,l_latitude,l_longitude,l_rating,l_address,l_zomato_id,l_yelp_id,r_name,r_city,r_zipcode,r_review_count,r_latitude,r_longitude,r_rating,r_address,r_zomato_id,r_yelp_id
303819,303819,a82537,b352,Cajun Queen,Charlotte,28204,417,35.2145365,-80.8211326,4.0,1800 E 7th St,0,yMopev-RPxfEXgqkJOvCGA,Cajun Queen,Charlotte,28204,674,35.214639,-80.820929,4.2,1800 E 7th Street$*$ NC 28204,17146862,0
303875,303875,a87836,b367,Passion8,Charlotte,28204,75,35.21398598,-80.8265624,4.0,1523 Elizabeth Ave,0,KbPB9h5kvqzNa2ys0NrvrA,Passion8,Charlotte,28204,329,35.214165,-80.826742,4.2,1523 Elizabeth Avenue$*$ Suite 130$*$ NC 28204,17149617,0
303878,303878,a88140,b351,Mama Ricotta's Restaurant,Charlotte,28204,296,35.20988552,-80.83559791,4.0,601 S Kings Dr$*$ Ste AA,0,jcasci3gjbsSuTEVzvDQKg,Mama Ricotta's,Charlotte,28204,960,35.209857,-80.835932,4.2,601 S Kings Drive$*$ Suite AA$*$ Charlotte$*$ NC 28204,17147679,0
303924,303924,a91763,b368,Viva Chicken,Charlotte,28204,604,35.213449,-80.825939,4.5,1617 Elizabeth Ave,0,sdYkVaTy7EJwUkO8Ie_qPg,Viva Chicken,Charlotte,28204,256,35.213449,-80.825939,4.2,1617 Elizabeth Avenue$*$ Charlotte$*$ NC 28204,17151470,0
304044,304044,a100486,b368,Big Chill,Charlotte,28204,7,35.2133478,-80.8435794,3.5,911 E Morehead St,0,ayt7Fe37k_iQOYMw-YOqUg,Viva Chicken,Charlotte,28204,256,35.213449,-80.825939,4.2,1617 Elizabeth Avenue$*$ Charlotte$*$ NC 28204,17151470,0
304500,304500,a133900,b368,Vivace,Charlotte,28204,320,35.21205618,-80.83614431,3.5,1100 Metropolitan Ave$*$ Bldg E$*$ Ste 100,0,bm_PGQMGMjylitqkNIEzTw,Viva Chicken,Charlotte,28204,256,35.213449,-80.825939,4.2,1617 Elizabeth Avenue$*$ Charlotte$*$ NC 28204,17151470,0
304627,304627,a139741,b337,Intermezzo Pizzeria and Cafe,Charlotte,28204,218,35.2221517,-80.8216842,4.0,1427 E 10th St,0,10tJuB_YkVQWuk4PtoI7iA,Intermezzo Pizzeria and Cafe,Charlotte,28204,427,35.222237,-80.822359,4.3,1427 E 10th Street$*$ Charlotte$*$ NC 28204,17147448,0
304782,304782,a113195,b1544,Silk Road,Pittsburgh,15236,85,40.35910707,-80.00208978,4.0,5301 Grove Rd$*$ Ste 1,0,1MrJJ9tyNyfFrxaNZ67xFg,Silk Road,Pittsburgh,15236,590,40.357482,-80.002086,4.4,5301 Grove Rd$*$ Pittsburgh$*$ PA 15236,17041302,0
304884,304884,a59113,b3528,Pretty Nails,Fairlawn,44333,9,41.1281087,-81.6088133,4.0,2955 W Market St,0,jdywKOfckH5PyNeW7U6MGQ,The Rail,Cleveland,44333,413,41.132669,-81.618956,4.4,3265 W Market Street$*$ Akron$*$ OH 44333,16965026,0
304959,304959,a83822,b3528,The Exchange,Fairlawn,44333,4,41.1304407,-81.6134539,4.0,3107 W Market St,0,g560-cxeeXGZ6RZ20xdqHA,The Rail,Cleveland,44333,413,41.132669,-81.618956,4.4,3265 W Market Street$*$ Akron$*$ OH 44333,16965026,0
305034,305034,a96675,b3528,The Rail,Fairlawn,44333,186,41.13416415,-81.61744812,4.0,3265 W Market St,0,I1qRb4qqQRly7NhIOCkk_Q,The Rail,Cleveland,44333,413,41.132669,-81.618956,4.4,3265 W Market Street$*$ Akron$*$ OH 44333,16965026,0
305162,305162,a12755,b1514,King's Family Restaurants,Monroeville,15146,6,40.433628,-79.751833,3.0,4310 Northern Pike,0,iugyBqO45pGmjLFusK9aPw,Taipei-Tokyo Restaurant,Pittsburgh,15146,829,40.4347,-79.7865,4.6,304 Mall Boulevard$*$ Monroeville$*$ PA 15146,17040170,0
305222,305222,a41880,b1514,Tolerico's Restaurant,Monroeville,15146,23,40.4279561,-79.7884798,3.0,2525 Monroeville Blvd,0,oP0eUhf44jU71-I8DwKU5A,Taipei-Tokyo Restaurant,Pittsburgh,15146,829,40.4347,-79.7865,4.6,304 Mall Boulevard$*$ Monroeville$*$ PA 15146,17040170,0
305249,305249,a53949,b1514,Esta Esta Restaurant,Monroeville,15146,22,40.4382063,-79.7715863,3.0,4000 William Penn Hwy,0,Zo3fwmOUaDpKvUhLNp9erA,Taipei-Tokyo Restaurant,Pittsburgh,15146,829,40.4347,-79.7865,4.6,304 Mall Boulevard$*$ Monroeville$*$ PA 15146,17040170,0
305363,305363,a121429,b1514,Taipei Tokyo,Monroeville,15146,89,40.4342481,-79.7857912,4.0,304 Mall Blvd,0,EHKzu5r2NEz5Zq2R84J4ow,Taipei-Tokyo Restaurant,Pittsburgh,15146,829,40.4347,-79.7865,4.6,304 Mall Boulevard$*$ Monroeville$*$ PA 15146,17040170,0
305381,305381,a136848,b1514,Biryani Indian Restaurant,Monroeville,15146,24,40.44010328,-79.76987115,3.5,Jonnet Plaza$*$ 4063 William Penn Hwy,0,pns5NH--mhuCC1vK-xbYsA,Taipei-Tokyo Restaurant,Pittsburgh,15146,829,40.4347,-79.7865,4.6,304 Mall Boulevard$*$ Monroeville$*$ PA 15146,17040170,0
305392,305392,a137767,b1514,Olive Garden Italian Restaurant,Monroeville,15146,24,40.43409,-79.7869439,3.5,260 Mall Boulevard,0,30uxz3C85N_QnpDoyz0ytw,Taipei-Tokyo Restaurant,Pittsburgh,15146,829,40.4347,-79.7865,4.6,304 Mall Boulevard$*$ Monroeville$*$ PA 15146,17040170,0
305754,305754,a5593,b1683,Sandella's Flatbread Cafe,Urbana,61801,5,40.1065109,-88.2218027,4.0,700 S Gregory St,0,9kng6u-2Err_0mkhea5T3g,Rick's Bakery Cafe,Champaign,61801,54,40.0930435,-88.1906484,3.7,2018 S Philo Rd$*$ Urbana$*$ IL 61801,17317950,0
305902,305902,a7369,b1601,Black Rock Pizza Co.,Urbana,61801,8,40.111959,-88.208652,3.5,114 S Race St,0,Wdy7J_EOL2lvDKSscdQ4Pw,Black Dog Smoke & Ale House,Champaign,61801,1176,40.113525,-88.207785,4.9,201 N. Broadway Ave$*$ Urbana$*$ IL 61801,17317968,0
306065,306065,a20920,b1611,Krannert Center,Urbana,61801,27,40.108013,-88.222747,5.0,500 S Goodwin Ave,0,A_eABcl0LTts73RNo2Np2Q,Crane Alley,Champaign,61801,180,40.1124,-88.2078,4.2,115 W Main St$*$ Urbana$*$ IL 61801,17317704,0
306172,306172,a34334,b1694,Great Clips,Urbana,61801,6,40.1056512,-88.2194136,1.5,803 S Lincoln Ave,0,Fd8ip3t0BN9fTkr5IeLo0A,Bread Company,Champaign,61801,66,40.1068,-88.2237,3.6,706 S Goodwin Ave$*$ Urbana$*$ IL 61801,17317694,0
306325,306325,a49580,b1653,Po' Boys Restaurant,Urbana,61801,46,40.1176953,-88.2058742,4.0,202 E University Ave$*$ Ste C,0,-5NXoZeGBdx3Bdk70tuyCw,Timpone's Restaurant,Champaign,61801,103,40.1068,-88.2237,3.8,710 S Goodwin Ave$*$ Urbana$*$ IL 61801,17317766,0
306499,306499,a61705,b1624,Siam Terrace,Urbana,61801,151,40.112708,-88.209446,4.0,212 W Main St,0,UmZdQID7QJoyg2R92mK3HA,Siam Terrace,Champaign,61801,215,40.1125,-88.2091,4.0,212 W Main St$*$ Urbana$*$ IL 61801,17317751,0
306534,306534,a63123,b1656,Rosati's Pizza,Urbana,61801,44,40.1065482,-88.2217353,3.0,701 S Gregory St$*$ Unit H,0,sjpsGKPABZDnABCv3wYtUQ,Rosati's Pizza,Champaign,61801,74,40.107,-88.2217,3.8,701 S Gregory St Ste H$*$ Urbana$*$ IL 61801,17317749,0
306549,306549,a63935,b1653,Perkins Restaurant & Bakery,Urbana,61801,40,40.1165867,-88.2253774,2.5,1214 West University,0,dEKnEqm6Q44copoadiT8Iw,Timpone's Restaurant,Champaign,61801,103,40.1068,-88.2237,3.8,710 S Goodwin Ave$*$ Urbana$*$ IL 61801,17317766,0
306594,306594,a65649,b1621,Windy City Express,Urbana,61801,20,40.116262,-88.208633,3.5,410 N Race St,0,nD4cF5IH8RE7LFGdR2FMUA,Windy City Express,Champaign,61801,137,40.115295,-88.208811,4.1,410 N Race St$*$ Urbana$*$ IL 61801,17317848,0
306614,306614,a65786,b1656,Papa John's Pizza,Urbana,61801,4,40.098023,-88.192765,2.0,1307 E Florida Ave,0,4Vig7oCo9P-j2OnPUfaXCA,Rosati's Pizza,Champaign,61801,74,40.107,-88.2217,3.8,701 S Gregory St Ste H$*$ Urbana$*$ IL 61801,17317749,0
306677,306677,a66673,b1653,Timpone's,Urbana,61801,79,40.1064412,-88.2236523,3.5,710 S Goodwin Ave,0,0grgvnq4GgoY-estWytUhg,Timpone's Restaurant,Champaign,61801,103,40.1068,-88.2237,3.8,710 S Goodwin Ave$*$ Urbana$*$ IL 61801,17317766,0
306746,306746,a68266,b1683,Rick's Bakery Cafe,Urbana,61801,34,40.0918284,-88.1890856,4.5,2018 S Philo Rd,0,Pz2mK5ZkmiWiHZG0OUcKdw,Rick's Bakery Cafe,Champaign,61801,54,40.0930435,-88.1906484,3.7,2018 S Philo Rd$*$ Urbana$*$ IL 61801,17317950,0
306797,306797,a69281,b1699,Caffe Paradiso,Urbana,61801,84,40.1057373,-88.2194085,3.5,801 S Lincoln Ave,0,Y-rCSbMqXWk54bKRAIoyUQ,Caffe Paradiso,Champaign,61801,74,40.1063,-88.2194,3.6,801 S Lincoln Ave$*$ Urbana$*$ IL 61801,17317697,0
306832,306832,a70601,b1607,Courier Cafe,Urbana,61801,287,40.11282253,-88.20902299,4.0,111 N Race St,0,o13eH93qmWVNFZogkjhd9w,Courier Cafe,Champaign,61801,356,40.1126,-88.2091,4.3,111 N Race St$*$ Urbana$*$ IL 61801,17317702,0
306864,306864,a72009,b1607,Beckman Cafe,Urbana,61801,5,40.115813,-88.227516,3.0,Beckman Institute$*$ 405 N Mathews Ave,0,TPGX7BhNG2CX3DV54Pt34g,Courier Cafe,Champaign,61801,356,40.1126,-88.2091,4.3,111 N Race St$*$ Urbana$*$ IL 61801,17317702,0
306874,306874,a72009,b1683,Beckman Cafe,Urbana,61801,5,40.115813,-88.227516,3.0,Beckman Institute$*$ 405 N Mathews Ave,0,TPGX7BhNG2CX3DV54Pt34g,Rick's Bakery Cafe,Champaign,61801,54,40.0930435,-88.1906484,3.7,2018 S Philo Rd$*$ Urbana$*$ IL 61801,17317950,0
307007,307007,a79917,b1604,Huaraches Moroleon,Urbana,61801,121,40.105859,-88.1951107,4.5,805 Philo Rd,0,ovApUucCKSb9k0lTP2JieQ,Huaraches Moroleon,Champaign,61801,203,40.105828,-88.195036,4.4,805 S Philo Rd$*$ Urbana$*$ IL 61801,17317943,0
307232,307232,a84538,b1607,Das Cafe,Urbana,61801,23,40.1124516,-88.2082596,4.0,119 W Main St,0,Wq84zy8_rw1IkAqPcPqJ9g,Courier Cafe,Champaign,61801,356,40.1126,-88.2091,4.3,111 N Race St$*$ Urbana$*$ IL 61801,17317702,0
307385,307385,a88283,b1682,Einstein Bros Bagels,Urbana,61801,23,40.116138,-88.21977,3.5,901 W University Ave,0,BQbDU21SuXERM_gK9AA9AQ,Einstein Bros Bagels,Champaign,61801,54,40.116312,-88.219526,3.7,901 W. University Ave.$*$ Urbana$*$ IL 61801,17317871,0
307420,307420,a88329,b1694,The Weiner Companies,Urbana,61801,9,40.1108,-88.20527,3.0,211 E Green St,0,QLgFt4lCcv4G-FOQQcjNnQ,Bread Company,Champaign,61801,66,40.1068,-88.2237,3.6,706 S Goodwin Ave$*$ Urbana$*$ IL 61801,17317694,0
307460,307460,a89095,b1644,Mirabelle Fine Pastries,Urbana,61801,96,40.1124479,-88.2084132,4.0,124 W Main St,0,RWd83o4drIOE60W1meaESA,Mirabelle Fine Pastries,Champaign,61801,92,40.1126,-88.2079,3.9,124 W Main St$*$ Urbana$*$ IL 61801,17317736,0
307538,307538,a91427,b1621,Hot Wok Express,Urbana,61801,23,40.1166669,-88.2226072,3.0,1102 W University Ave,0,w9h-pTp1K6JMos-xzl3Wyw,Windy City Express,Champaign,61801,137,40.115295,-88.208811,4.1,410 N Race St$*$ Urbana$*$ IL 61801,17317848,0
307592,307592,a91602,b1673,J.Y. Chang's,Urbana,61801,3,40.1006132,-88.2191444,5.0,901 W. Pennsylvania Ave.,0,zLTacjiwYO-_ivAWkpjcIQ,J. Gumbo's,Champaign,61801,59,40.1069877,-88.2215122,3.7,700 S Gregory St Ste D$*$ Urbana$*$ IL 61801,17317946,0
307680,307680,a92020,b1607,Bevier Cafe,Urbana,61801,22,40.1047765,-88.2246853,4.5,Bevier Hall$*$ Rm 298$*$ 905 S Goodwin Ave,0,vt2NMSbKpVN0r0HI6Az4bw,Courier Cafe,Champaign,61801,356,40.1126,-88.2091,4.3,111 N Race St$*$ Urbana$*$ IL 61801,17317702,0
307736,307736,a93385,b1673,J Gumbo's,Urbana,61801,62,40.1065109,-88.2218027,4.0,700 S Gregory St$*$ Ste D,0,HAgPykErkXpPJlwOHbY01Q,J. Gumbo's,Champaign,61801,59,40.1069877,-88.2215122,3.7,700 S Gregory St Ste D$*$ Urbana$*$ IL 61801,17317946,0
307969,307969,a96613,b1611,Crane Alley,Urbana,61801,151,40.1122506,-88.2080393,3.5,115 W Main St,0,iZleRh4SOtf4GquA5L8WXw,Crane Alley,Champaign,61801,180,40.1124,-88.2078,4.2,115 W Main St$*$ Urbana$*$ IL 61801,17317704,0
308046,308046,a100370,b1601,Black Dog Smoke & Ale House,Urbana,61801,697,40.11381822,-88.20768925,4.5,201 N Broadway Ave,0,9MnbQg7kfb_WgxoV0hXKSQ,Black Dog Smoke & Ale House,Champaign,61801,1176,40.113525,-88.207785,4.9,201 N. Broadway Ave$*$ Urbana$*$ IL 61801,17317968,0
308087,308087,a102393,b1663,Silvercreek,Urbana,61801,105,40.115461,-88.2086039,3.5,402 N Race St,0,oWQwUw8xfQgi1nVNKgS6vA,Silvercreek,Champaign,61801,138,40.1152,-88.2088,3.7,402 N Race St$*$ Urbana$*$ IL 61801,17317754,0
308298,308298,a125797,b1683,King's Barber Shop,Urbana,61801,11,40.1119575,-88.212909,4.5,104 S McCullough St,0,#NAME?,Rick's Bakery Cafe,Champaign,61801,54,40.0930435,-88.1906484,3.7,2018 S Philo Rd$*$ Urbana$*$ IL 61801,17317950,0
308304,308304,a125798,b1607,Charter Fitness,Urbana,61801,13,40.1105839,-88.2070866,1.5,300 S Broadway$*$ Ste 160,0,pooZTAru3lMkCGQLBzNu3w,Courier Cafe,Champaign,61801,356,40.1126,-88.2091,4.3,111 N Race St$*$ Urbana$*$ IL 61801,17317702,0
308501,308501,a131539,b1653,Cocina Real Mexican Restaurant,Urbana,61801,17,40.1166989,-88.223116,4.0,1106 W University Ave,0,uMuTnzVi9DzDXfG7gVDU3A,Timpone's Restaurant,Champaign,61801,103,40.1068,-88.2237,3.8,710 S Goodwin Ave$*$ Urbana$*$ IL 61801,17317766,0
308524,308524,a131883,b1694,The Bread Company,Urbana,61801,105,40.1066554,-88.2236278,3.5,706 S Goodwin Ave,0,Ah4i15g8Ow_zphzcpulTxQ,Bread Company,Champaign,61801,66,40.1068,-88.2237,3.6,706 S Goodwin Ave$*$ Urbana$*$ IL 61801,17317694,0
308581,308581,a132658,b1653,Bab Plus Korean Restaurant,Urbana,61801,17,40.1065086,-88.2212475,3.0,700 S Gregory St,0,D1vTUM0rBlcU39A9emQW8Q,Timpone's Restaurant,Champaign,61801,103,40.1068,-88.2237,3.8,710 S Goodwin Ave$*$ Urbana$*$ IL 61801,17317766,0
308763,308763,a140969,b1684,City Girl Yogurt,Urbana,61801,16,40.1167919,-88.205811,3.5,202 E University Ave,0,rVF2CysgSp8BxdYYF0lEGA,City Girl Yogurt,Champaign,61801,51,40.116458,-88.206198,3.7,202 E. University Ave$*$ Urbana$*$ IL 61801,17317931,0
309257,309257,a61878,b2378,In-N-Out Burger,Las Vegas,89147,279,36.10064631,-115.3020415,4.5,9610 W Tropicana Ave,0,qG_WEgPa8MBo1dPUOkTMlw,In-N-Out Burger,Las Vegas,89147,277,36.100185,-115.302084,4.2,9610 W Tropicana Ave$*$ Las Vegas$*$ NV 89147,16981253,0
310135,310135,a127427,b2378,Fatburger,Las Vegas,89147,84,36.11343746,-115.2974709,2.5,4199 S Fort Apache,0,5jTmjxb1X34EfcY1gos4tw,In-N-Out Burger,Las Vegas,89147,277,36.100185,-115.302084,4.2,9610 W Tropicana Ave$*$ Las Vegas$*$ NV 89147,16981253,0
310236,310236,a129552,b2372,Egg Works,Las Vegas,89147,593,36.11451716,-115.2955864,4.5,9355 W Flamingo Rd,0,4qG3Gh8QyugC1XvoTlmgcQ,Egg Works,Las Vegas,89147,294,36.114763,-115.295609,4.2,9355 W Flamingo Road$*$ Las Vegas$*$ NV 89147,16978252,0
310725,310725,a7085,b597,Carl's Jr,Phoenix,85004,18,33.4459,-112.071211,2.5,201 E Jefferson St,0,6UUBVPqLLHpwLnDSL0jMuw,Carly's Bistro,Phoenix,85004,210,33.458837,-112.07206,4.0,128 East Roosevelt Street$*$ Downtown$*$ Phoenix$*$ AZ 85004,17025683,0
310983,310983,a12962,b587,Phoenix Bridal Show,Phoenix,85004,3,33.4526258,-112.0704643,3.5,,0,DL6JyAXhfInMxHuLk3MJbw,Phoenix Public Market Cafe,Phoenix,85004,113,33.4555828,-112.0736239,4.0,14 East Pierce Street$*$ Downtown$*$ Phoenix$*$ AZ 85004,17033807,0
311036,311036,a14186,b505,Matt's Big Breakfast,Phoenix,85004,702,33.45669606,-112.0723271,4.0,801 N 1st St,0,-050d_XIor1NpCuWkbIVaQ,Matt's Big Breakfast,Phoenix,85004,1381,33.4576585,-112.0723168,4.6,116 East Garfield Street$*$ Downtown$*$ Phoenix$*$ AZ 85004,17027827,0
311103,311103,a15414,b587,Phoenix Improv Festival,Phoenix,85004,6,33.4528292,-112.0685027,4.0,Herberger Stage West,0,Ii1M6ZwuooV1fNlNM18WzA,Phoenix Public Market Cafe,Phoenix,85004,113,33.4555828,-112.0736239,4.0,14 East Pierce Street$*$ Downtown$*$ Phoenix$*$ AZ 85004,17033807,0
311313,311313,a17766,b587,Phoenix Parking Control,Phoenix,85004,8,33.4545218,-112.0737712,1.0,N Central Ave & E Filmore St,0,2wO4SmHHuCa0CXRQo2Tt0A,Phoenix Public Market Cafe,Phoenix,85004,113,33.4555828,-112.0736239,4.0,14 East Pierce Street$*$ Downtown$*$ Phoenix$*$ AZ 85004,17033807,0
311329,311329,a17768,b575,Mercantile,Phoenix,85004,10,33.4577864,-112.0740297,4.5,828 N Central Ave,0,CCZ62YlASJWz4iedyjz9aQ,Durant's,Phoenix,85004,591,33.476819,-112.073634,4.0,2611 North Central Avenue$*$ Midtown$*$ Phoenix$*$ AZ 85004,17026289,0
311653,311653,a48035,b587,Phoenix Men's Health Center,Phoenix,85004,20,33.476912,-112.069109,5.0,2601 N 3rd St$*$ Ste 304,0,aOLWX8VmdjlcOgnTt1iYjg,Phoenix Public Market Cafe,Phoenix,85004,113,33.4555828,-112.0736239,4.0,14 East Pierce Street$*$ Downtown$*$ Phoenix$*$ AZ 85004,17033807,0
311734,311734,a50959,b590,Nobuo At Teeter House,Phoenix,85004,396,33.4492979,-112.0655423,4.0,622 E Adams St,0,0Buxoc0cRqjpvkezo3bqog,Nobuo at Teeter House,Phoenix,85004,179,33.449564,-112.065674,4.0,622 East Adams Street$*$ Downtown$*$ Phoenix$*$ AZ 85004,17031944,0
312213,312213,a68437,b587,Phoenix Art Museum,Phoenix,85004,265,33.46677161,-112.0727462,4.5,1625 N Central Ave,0,GdgGAINCqMXqcuKd2nKEBg,Phoenix Public Market Cafe,Phoenix,85004,113,33.4555828,-112.0736239,4.0,14 East Pierce Street$*$ Downtown$*$ Phoenix$*$ AZ 85004,17033807,0
312251,312251,a68441,b581,Macayo's,Phoenix,85004,4,33.445956,-112.06625,3.0,401 E Jefferson St$*$ Chase Field,0,b9kQOV8VK_ecGYVoIQiHrg,Hanny's,Phoenix,85004,308,33.448756,-112.072702,4.0,40 North 1st Street$*$ Downtown$*$ Phoenix$*$ AZ 85004,17030391,0
312387,312387,a70543,b519,Bar Bianco,Phoenix,85004,65,33.4493599,-112.0661304,4.0,609 E Adams St,0,yz3JQk5Lqbin8mtNfDcy_w,Pizzeria Bianco,Phoenix,85004,1236,33.449241,-112.065639,4.3,623 East Adams Street$*$ Downtown$*$ Phoenix$*$ AZ 85004,17028613,0
312395,312395,a70543,b597,Bar Bianco,Phoenix,85004,65,33.4493599,-112.0661304,4.0,609 E Adams St,0,yz3JQk5Lqbin8mtNfDcy_w,Carly's Bistro,Phoenix,85004,210,33.458837,-112.07206,4.0,128 East Roosevelt Street$*$ Downtown$*$ Phoenix$*$ AZ 85004,17025683,0
312413,312413,a71314,b587,Phoenix Laser & Rejuvenation Center,Phoenix,85004,21,33.44748122,-112.0702866,3.5,2835 N Central Ave,0,76L_Htxs-3OWAK_5cIS7zg,Phoenix Public Market Cafe,Phoenix,85004,113,33.4555828,-112.0736239,4.0,14 East Pierce Street$*$ Downtown$*$ Phoenix$*$ AZ 85004,17033807,0
312909,312909,a76643,b575,Durant's,Phoenix,85004,660,33.47720641,-112.0735331,4.0,2611 N Central Ave,0,_DPJ_PHJnXsuhYhsgBA0Xw,Durant's,Phoenix,85004,591,33.476819,-112.073634,4.0,2611 North Central Avenue$*$ Midtown$*$ Phoenix$*$ AZ 85004,17026289,0
313133,313133,a78882,b587,Phoenix Produce Company,Phoenix,85004,4,33.4424332,-112.0739897,5.0,522 S Central Ave,0,6a7ulS_jjmwkYOHW_-3BFA,Phoenix Public Market Cafe,Phoenix,85004,113,33.4555828,-112.0736239,4.0,14 East Pierce Street$*$ Downtown$*$ Phoenix$*$ AZ 85004,17033807,0
313237,313237,a80963,b519,Pizzeria Uno,Phoenix,85004,18,33.4521542,-112.0686202,2.5,455 N 3rd St,0,VfaxW4igH57KHsIHR-W7Nw,Pizzeria Bianco,Phoenix,85004,1236,33.449241,-112.065639,4.3,623 East Adams Street$*$ Downtown$*$ Phoenix$*$ AZ 85004,17028613,0
313284,313284,a82699,b590,Songbird Coffee & Tea House,Phoenix,85004,79,33.457035,-112.070328,4.5,812 N 3rd St,0,ogW-9p7lcXQYTPymXy9KXw,Nobuo at Teeter House,Phoenix,85004,179,33.449564,-112.065674,4.0,622 East Adams Street$*$ Downtown$*$ Phoenix$*$ AZ 85004,17031944,0
313731,313731,a87661,b581,Hanny's,Phoenix,85004,636,33.449228,-112.072853,3.5,40 N 1st St,0,ALn_0f-Usn3n0a9WBcjhhg,Hanny's,Phoenix,85004,308,33.448756,-112.072702,4.0,40 North 1st Street$*$ Downtown$*$ Phoenix$*$ AZ 85004,17030391,0
313817,313817,a88910,b519,Pizza Hut,Phoenix,85004,19,33.4557656,-112.0728062,2.5,702 N 1st St,0,5pObrGpv1Is5WLDeOFSDIQ,Pizzeria Bianco,Phoenix,85004,1236,33.449241,-112.065639,4.3,623 East Adams Street$*$ Downtown$*$ Phoenix$*$ AZ 85004,17028613,0
313893,313893,a90401,b587,Phoenix Blue Fin,Phoenix,85004,194,33.4640983,-112.073569,4.0,1401 N Central Ave,0,oMBNvB6tHlwW3UwGBYqljw,Phoenix Public Market Cafe,Phoenix,85004,113,33.4555828,-112.0736239,4.0,14 East Pierce Street$*$ Downtown$*$ Phoenix$*$ AZ 85004,17033807,0
313995,313995,a94147,b597,Carly's Bistro,Phoenix,85004,341,33.4588267,-112.0715434,4.0,128 E Roosevelt St,0,-BxWyEIQ6wypT-37MzZizQ,Carly's Bistro,Phoenix,85004,210,33.458837,-112.07206,4.0,128 East Roosevelt Street$*$ Downtown$*$ Phoenix$*$ AZ 85004,17025683,0
314001,314001,a95377,b581,Handy,Phoenix,85004,152,33.4528292,-112.0685027,3.5,,0,iJw_eNKLuCXCQmXIuhgLXw,Hanny's,Phoenix,85004,308,33.448756,-112.072702,4.0,40 North 1st Street$*$ Downtown$*$ Phoenix$*$ AZ 85004,17030391,0
314063,314063,a96323,b587,Phoenix Pizza Festival,Phoenix,85004,5,33.4616783,-112.0703743,4.0,1202 N 3rd St,0,5U4u8I0nSbHrL5eagLvktA,Phoenix Public Market Cafe,Phoenix,85004,113,33.4555828,-112.0736239,4.0,14 East Pierce Street$*$ Downtown$*$ Phoenix$*$ AZ 85004,17033807,0
314263,314263,a99698,b587,Phoenix Public Library,Phoenix,85004,119,33.4623596,-112.0731718,4.5,1221 N Central Ave,0,JHU3SbUz2UF1cVgnlNoK8Q,Phoenix Public Market Cafe,Phoenix,85004,113,33.4555828,-112.0736239,4.0,14 East Pierce Street$*$ Downtown$*$ Phoenix$*$ AZ 85004,17033807,0
314473,314473,a100481,b587,Phoenix Tequila Festival,Phoenix,85004,5,33.4460091,-112.0712364,4.5,US Airways Center$*$ 201 E Jefferson St,0,GsvsUBgE-aYIeiCAenN1gA,Phoenix Public Market Cafe,Phoenix,85004,113,33.4555828,-112.0736239,4.0,14 East Pierce Street$*$ Downtown$*$ Phoenix$*$ AZ 85004,17033807,0
314492,314492,a100485,b583,Milk Bar,Phoenix,85004,86,33.456756,-112.069608,3.5,801 N 3rd St,0,VBoyqq5lO_H-EJO6MTwIPA,Wild Thaiger,Phoenix,85004,325,33.476966,-112.073634,4.0,2631 North Central Avenue$*$ Midtown$*$ Phoenix$*$ AZ 85004,17029996,0
314577,314577,a101307,b519,Tower Bistro,Phoenix,85004,3,33.4508649,-112.0731745,3.5,The Chase Tower$*$ 201 N Central Ave,0,x2Ckn6HgwUP4loclkSyhuw,Pizzeria Bianco,Phoenix,85004,1236,33.449241,-112.065639,4.3,623 East Adams Street$*$ Downtown$*$ Phoenix$*$ AZ 85004,17028613,0
314585,314585,a101307,b597,Tower Bistro,Phoenix,85004,3,33.4508649,-112.0731745,3.5,The Chase Tower$*$ 201 N Central Ave,0,x2Ckn6HgwUP4loclkSyhuw,Carly's Bistro,Phoenix,85004,210,33.458837,-112.07206,4.0,128 East Roosevelt Street$*$ Downtown$*$ Phoenix$*$ AZ 85004,17025683,0
314599,314599,a101313,b575,McDonald's,Phoenix,85004,7,33.4297449,-112.065708,2.5,1850 S 7th St,0,1Ds8V2c7LlwSAA3O-9f4cA,Durant's,Phoenix,85004,591,33.476819,-112.073634,4.0,2611 North Central Avenue$*$ Midtown$*$ Phoenix$*$ AZ 85004,17026289,0
314757,314757,a103025,b519,Midfirst Bank,Phoenix,85004,3,33.448935,-112.074859,4.5,40 N Central Ave,0,FCAlpj3-7-ohKaxoXxZbwA,Pizzeria Bianco,Phoenix,85004,1236,33.449241,-112.065639,4.3,623 East Adams Street$*$ Downtown$*$ Phoenix$*$ AZ 85004,17028613,0
315124,315124,a105136,b590,Nostra Style House,Phoenix,85004,3,33.458996,-112.066025,4.5,610 E Roosevelt St$*$ Ste 141,0,_tBfV9GR4oW6kb2yf8MIxA,Nobuo at Teeter House,Phoenix,85004,179,33.449564,-112.065674,4.0,622 East Adams Street$*$ Downtown$*$ Phoenix$*$ AZ 85004,17031944,0
315130,315130,a105138,b580,District American Kitchen and Wine Bar,Phoenix,85004,359,33.4517463,-112.0702494,3.5,320 N 3rd St,0,VEe-_Yc1fbEtUjkACEjLpA,Switch Restaurant & Wine Bar,Phoenix,85004,271,33.476802,-112.073629,4.0,2603 North Central Avenue$*$ Phoenix$*$ AZ 85004,17030196,0
